reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOF8YAyiV-HR9Q0oGyeAHBYYN8hsnUbwIgObZfCNHNEMFbVguN4krgvdt3sGCzu43kdD6kVFhgnACBRiGK0,CHANDRA NUGRAHA PUTRA,https://lh3.googleusercontent.com/a-/AOh14GjDl1rvHsNORpzrJes02FtLuBYwOY8s_tCol9l6GQ,"Apakah aplikasi ini dapat mendetekai orang disekitar kita Positif,ODP atau PDP COVID 19. TERIMA KASIH",3,0,2.0.3,2020-05-25 14:55:03,,,most_relevant,com.telkom.tracencare
gp:AOqpTOFLuDObhsI-RFqHEtl1_i_R3HvPyPcITZtneKI8SvLZMxcE9EP1dlwfUCO-5mHYUgC8Vx5xfJP9A4Yp5u0,Dio Gitoyo,https://lh3.googleusercontent.com/a-/AOh14Gg9hRLSztxzMa_KNn4xnXvQpSA9mEepFT7EARxuow,"Gak akurat,masa semua orang 36,8 s/d 37,1. Beda jauh sama yg di tembakin di jidad.",3,0,2.1.4,2020-05-25 10:59:18,,,most_relevant,com.telkom.tracencare
gp:AOqpTOE6Hi70i2xUSGMzsV-zRby7z8D_Z5GYrGAvSWYQtuvIQo82XgN0bxz2qULLK56bap48Efi5q7OXeE8qDYY,Kurnia Dewi,https://lh3.googleusercontent.com/-O16REi4JsAg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmZvcgMh1SL9QI34VaPXsHfJzC_wQ/photo.jpg,"Tolong d perinci lebih detail lagi lokasi yg zona merah, zona kuning, jg zona hijau ya admin,,",3,0,2.0.3,2020-05-24 13:05:07,,,most_relevant,com.telkom.tracencare
gp:AOqpTOHpx4jYjWobk_efadbVeCR7xiEK9xYi_RqCVRpknYkrjGCN85vtukyqswbJ7hK-eQw_Ca4ofQijwK-y1ms,Novan Novan,https://lh3.googleusercontent.com/-e1Y48YTuBII/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmo2HA12FuSKf_zNbYF3ISvGWD86A/photo.jpg,Ini aplikasi kok gak update ya????? Bisa membahayakan juga nihh jika tak update,3,0,2.1.4,2020-06-18 12:30:22,"Halo Novan Novan,
Terima kasih sudah menghubungi PeduliLindungi. Saat ini update aplikasi PeduliLindungi telah tersedia di Google Playstore. Mohon agar lakukan update terbaru aplikasi PeduliLindungi.
Terima kasih.",2020-07-02 12:37:15,most_relevant,com.telkom.tracencare
gp:AOqpTOEEUAFXT5QHHajWmvOpzThNXTFV35YWP7Wd4ISeHE4fZXVEWFqPcRFPG0npgMAv8TGv4lbjK6RJXn1_N2A,widiaa marlianti,https://lh3.googleusercontent.com/a-/AOh14GiFTU0Dj7MJvPnO9wPa-klN_xl_7e-yetkmZmeHZw,Kenapa minta di upgrade trus .. apps sangat membantu cuma sering merestart terus.. mohon di perbaiki kembali,3,0,2.0.3,2020-05-02 04:22:09,,,most_relevant,com.telkom.tracencare
gp:AOqpTOFSCavvfb3I8Q0hYtBvHhR8493RMtfsXk-oRsWsCTh4eZzXosvbE5Nlw67nOSIuXRVLko6h7IUPmIoVwO0,elsa septia,https://lh3.googleusercontent.com/a-/AOh14GjuDkGUZKK__kAmBeY9D4v4Hmfyz-WKlCoSC9GoQw,"Saya belum bisa login sudah dua hari, tidak menerima kode otp, sudah di ulang2 tetap tidak bisa",3,0,2.1.4,2020-06-12 05:24:46,"Halo, elsa septia.
Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi. Saat ini sistem telah normal kembali. Silahkan untuk dicoba kembali. Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi.",2020-06-12 08:10:22,most_relevant,com.telkom.tracencare
gp:AOqpTOFXzXQLnlBS_cpINrjCEAjx6h16tLqWg75MZhNo0MpLnKdmmYrxEfwbhD-FXX_HRantWmqNeI60bjZbsiA,Irene I,https://lh3.googleusercontent.com/a-/AOh14Giez2NjqVX1TEOoOoH5t1SlVw0D-5WLWKqXHHNASRM,"Ide yang sangat baik, bisa sangat bermanfaat, tapi data kelurahan terdampak tidak terupdate 😧",3,0,2.0.3,2020-05-17 07:54:19,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGgGhsfTjrC526gTXju6E6M1ClFvYq04nUmvAo5lBiFADUuUd1zuPQi7xBeO2UoS2B5DNOoY-Y22kxYJR8,Fadlan Syam,https://lh3.googleusercontent.com/a-/AOh14GiHqOFs2Un_au8m8LbOsLtYrDLj565HWMva__Onlw,Apakah data zona valid dan terhubung dengan gugus Covid setempat? Depkes atau Rumah Sakit?,3,0,2.0.3,2020-05-20 20:47:48,,,most_relevant,com.telkom.tracencare
gp:AOqpTOEqZ2UycxpmsbUu4El0VkecRUqF0LT-tb_TqvOWk6wmV_9zVmaVkT7z9K1GYzB_MD8z5h532st19vqdqgc,Irwan Setiadi,https://lh3.googleusercontent.com/a-/AOh14GjCdZrJRNvIn3fIylaecguLwgQmPTx3CpAjxmdHJgw,Aplikasinya kurang fitur fitur untuk mengakses kebutuhan informasi masyarakat sekitaran COVID-19 yang lebih luas dan terkini,3,0,2.0.3,2020-05-02 22:24:11,,,most_relevant,com.telkom.tracencare
gp:AOqpTOG3b-TqSRMK0z5cSd2B1y-GLr1nmZmAIrFgCDPdbsdIMv5S70ty3h9CYWXp9NQJY0NpaGpxH12VJvJ1KN4,Zerly Zee,https://lh3.googleusercontent.com/a-/AOh14GgDDj294-9X4Sq-8k0gKvNZhHTxnZEXqdLb2k-V,"Tolong datanya di update, percuma uda download klo datanya g' update, daerah uda zona merah tp msh aj hijau.",3,0,2.0.3,2020-05-18 04:41:07,"Halo Zerly
Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya, agar dapat kami cross check datanya.",2020-05-21 15:59:35,most_relevant,com.telkom.tracencare
gp:AOqpTOEiOj00aZBeb1fVMZJhQTRV8TfM422gac9oTL0ilNtp6JPzKnn0PALy1JPvVaAPKLxOputoyiWJiTmZcII,WARDOYO KLATEN,https://lh3.googleusercontent.com/-aVc3TAwpwEo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmPgJGcK25QtrnM2mSCaPM5VLv2Zg/photo.jpg,"Cukup membantu infonya, tapi maaf kadang2 kurang responsif dg perubahan lokasi / mobilitas.",3,0,2.0.3,2020-05-24 06:30:29,,,most_relevant,com.telkom.tracencare
gp:AOqpTOHUuFGfLoIkS50AXU5mVFltWxT6CjDAT74XB5y2RIIL4JZhsVb0EepVN71eJZYl0Vf_Sa5387pbTWIFC7w,Sigdie,https://lh3.googleusercontent.com/a-/AOh14Gh7E6zT_-NMKcTzOvWStK6yGEuHMHh3ts1WYBHB,"Kok kurang update ya informasinya, mohon untuk update informasinya rutin berkala, terimakasih",3,0,2.0.3,2020-05-01 13:10:57,,,most_relevant,com.telkom.tracencare
gp:AOqpTOEYoF3r32k-Q-WbJsOoR9qIfJZdb-Io2bWZ8DkuIIi61HoCzIRjUkjkTyYQt9dpALGD9MnnKgLWN-4HMW8,bambang wagiono,https://lh3.googleusercontent.com/a-/AOh14Ghbsj5reMdNPIu4b3icSMnDfLG2qbU78bFuIzD-,Mohon jarak pantau di munculkan Agar dapat diketahui lokasi disekitar kita apakah aman atau tidak.?,3,0,2.1.4,2020-05-25 06:11:32,,,most_relevant,com.telkom.tracencare
gp:AOqpTOEsae77r9Sa7-ZIfnWcnA84jTs9QDf7q6NcTAG_kSGZ6o0NqbZslOR06Ywzw0bzV23SBYm0ittUwD13qv4,Sudarto Anang,https://lh3.googleusercontent.com/-IC3t7586ERI/AAAAAAAAAAI/AAAAAAAAAxg/AMZuucn4A09WTMiKiy0wkZ9fpc1STXZFVw/photo.jpg,Aplikasi kayaknya blm bener. Ga tau HP saya yg ga bener. Keluar terus....,3,0,2.0.3,2020-05-01 00:54:53,"Halo, Sudarto Anang.
Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi. Saat ini sistem telah normal kembali, silahkan melakukan update/install ulang versi terbaru (2.02). Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi.",2020-04-25 16:51:24,most_relevant,com.telkom.tracencare
gp:AOqpTOGY4h2D79aBmrRvov30-npQwIzXD94aPdfPNN530vPU_PeVXL0vGERqOMffXA_KTeKYFsfB7YBV9-loMQg,Bond Castroli,https://lh3.googleusercontent.com/a-/AOh14Gh40mpyTCQ7DfJFuNrANKhOrxIR3gXasI7XdyPb,"Bagus, untuk menjaga diri, walau benar tidaknya dan validnya aplikasi ini.",3,0,2.0.3,2020-06-02 14:38:27,,,most_relevant,com.telkom.tracencare
gp:AOqpTOHDZzE7yZ5btnJHbwHvFD14VGozL1xui5eqDrevC__Ht9mIwVcVQqwFGVnWs4l5Xt48brCqr38DoP7_Isc,abdulsmith64,https://lh3.googleusercontent.com/a-/AOh14GhUm_D8YH_UBGzPiDPaF_BiHS6Abq87j2cUBwWDrA,Bisa lebih berhati-hati klo berada di daerah zona merah atau ada warga berasal dari zona merah yg berada di sekitar kita,3,0,2.0.3,2020-04-30 09:17:11,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGZcGCwP4q39Wa3w2nnDrEohJMpe_a1ywx0xW9lWTiwdv2zRR5zevTr3fockK4VEqlQJop5SERo5u-fiBo,yuyu seta,https://lh3.googleusercontent.com/a-/AOh14GiMcBWXPwzt_iGra9EgHZFCsibSIyJO8aUlpzb8,Kenapa sekarang tidak bisa berjalan di perangkat yang sudah di root..??,3,0,2.0.3,2020-04-30 14:00:18,,,most_relevant,com.telkom.tracencare
gp:AOqpTOHM9LanZJv98y5NFqCez7wtGHdp27pv3YouICQAy8GTEwPj2GCK56usjtEI_XHKrX4jZc3IfNvZlCVQkkI,ifaaa witanti,https://lh3.googleusercontent.com/-mqA3t5IXSXg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn5LWGJIcbkB_1EUuqw8vmW176PYw/photo.jpg,Masih ada gangguan kok minggu² ini gk ada notifikasi lagi yah Dan setiap sy bukak app nya kembali lagi dan trus begitu Mohon diperbaiki lagi ya🙏 🙏,3,0,2.1.4,2020-06-04 05:14:14,"Halo, ifaaa witanti.
Terima kasih atas tanggapan dan dukungan Anda kepada PeduliLindungi.
Apabila ada kendala dalam penggunaan aplikasi, Anda dapat melaporkan gangguan melalui email kami di pedulilindungi@mail.kominfo.go.id. Ayo bersama melawan Covid-19.",2020-06-10 01:16:14,most_relevant,com.telkom.tracencare
gp:AOqpTOEwUpSkySX083AHOd5vKHg7CoDfhowOYSKxN1G49nJs2Zrw3CUOHVKIRQtkjJJ2ETamDoynRSSbxe05bNQ,Mas Edi,https://lh3.googleusercontent.com/-dKN57ErLNRQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmi6LwfzaOY-t1jJeOnFx4eixsv6g/photo.jpg,Belum seminggu update udh harus update lg....ngabisin paket ..klo gk update gk bisa dibuka n ma'af jk akhirnya saya delete aja🙏🙏,3,0,2.1.3,2020-05-25 13:39:48,,,most_relevant,com.telkom.tracencare
gp:AOqpTOH8DJth28084lAymfM-ltSI8KNNCqscFM0S5Fhz3VsGa60DlAtVUmVDrPZq3tq-x_3RBis3Mhb4n99BXJg,Rinayanti Hutasuhut,https://lh3.googleusercontent.com/a-/AOh14GjEKilFESH3Ngk-JIayP-5B8j-QiV1NMee9XC7M6A,"Seharusnya pwmbeeotahuan zona merah leboh diperluas, agar saya bisa lebih berhati hati lagi",3,0,2.0.3,2020-05-05 13:56:51,,,most_relevant,com.telkom.tracencare
gp:AOqpTOEGhDJnEDIHpbGbfp8jgiNNNUXrvvse-voajeoTUAcoQuXK5ef5vcb9zK_yJUZPRTZnHwd5G150XvsAy6o,Ilona Hasfindo,https://lh3.googleusercontent.com/a-/AOh14GjFpK5r8_qHFoNvGpnVnajeaBCk39OuAgJB4C9VjQ,"Untuk kelurahan saya datanya belum update ,, padahal masuk zona merah .. rs rujukan jg blm d update",3,0,2.1.4,2020-05-25 04:49:54,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGON69uLs0j42b8HzpFpwhKTwzgxsoo9mXvoDTtE8tK9t-yuZCaIA5QBVTPP0Q4a0Dmyo46cLhqHcNP4-g,Maria Chen Fransisca,https://lh3.googleusercontent.com/a-/AOh14GiDAUNkZ8p-AxkEoe-DjctfhEWXLDdAa-uDmjMe,Kenapa tdk bisa di bukaa?sudah uninstal lalu instal ulang tetap saja sama tidak bisa di buka.,3,0,2.1.3,2020-05-24 14:16:01,,,most_relevant,com.telkom.tracencare
gp:AOqpTOF0L-JMKkjxRWEIc9siOtyv4djWZCjyooOsaDcD1GRH0feRrbc45KTnYbYk0FCEtOIUdvils121NRO44CE,Abit Tuasikal,https://lh3.googleusercontent.com/-uDzpY4yGdfY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmLwztBCWWX4qten798lycPR9W2rQ/photo.jpg,terima kasih . kita akan selalu mawas diri jika berada pada kerumunan. 👍👍👍.,3,0,2.0.3,2020-05-01 15:24:32,,,most_relevant,com.telkom.tracencare
gp:AOqpTOEaIGR79OFzP-sGyuiVANEQrgN-XJKAf9Yyuazq_bkzk61Y7z_GkcrNEydKnj6gp554n-4XPz_0EstPIC0,azep tecno,https://lh3.googleusercontent.com/a-/AOh14GgAcfXQMBGy2JkkhM9BF7w1uDU-u87nMR3UWRNme48,"rekues buat app donk.untuk jaga jarak.""bluetooth sosial distancing"" cara kerja klo ada user lain brjrak kurng dri .1meter mka hp berdering dan getar...",3,0,2.1.4,2020-06-12 00:51:04,"Halo, azep tecno.
Terima kasih sudah menghubungi PeduliLindungi. Kami akan mempertimbangkan tanggapan Anda untuk perbaikan aplikasi PeduliLindungi di rilis selanjutnya.
Terima kasih.",2020-06-12 02:36:04,most_relevant,com.telkom.tracencare
gp:AOqpTOEXBcLYDQ-7wsuDSsESrO_nMEofmzfJven9hG1pzoreLo4XmaFXevJERIdGXGko_jojMlz8_QtDucPxKoU,R G,https://lh3.googleusercontent.com/-u2BZbFDJrhQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmsdU3vIOmbrcmUoqjbs4DyTdOJFg/photo.jpg,Tolong di update dong aerea pastinya/alamat di mana yg ODP ataupun PDP agar warga bisa lebih berhati-hati,3,1,2.0.3,2020-05-02 11:00:59,,,most_relevant,com.telkom.tracencare
gp:AOqpTOEDXovBjAasur4k13YMXhe_z-s2wmChulH393W1KhJIwp5jWIe8b_NddtLWfmAdLAa1cbuklT7uzKi_PiY,Maulana M,https://lh3.googleusercontent.com/a-/AOh14GjSXVq-kzUe13KOjgKH2-sDH3jmkKNa2vpkDN_qsKI,"Tolong rapid test gratis saja, bila perlu pake bpjs cakeepp. Je rakyat kecil mau kerja ga susah mobilitas nyaa cakepp!!",3,0,2.0.3,2020-06-13 05:38:14,"Halo, Maulana M.
Terima kasih sudah menghubungi PeduliLindungi. Kami akan mempertimbangkan tanggapan Anda untuk perbaikan aplikasi PeduliLindungi di rilis selanjutnya.
Terima kasih.",2020-06-15 06:49:36,most_relevant,com.telkom.tracencare
gp:AOqpTOEcIlXsC_QWprgsJ4BvdGFK5s5DqEOoV_T8tW2voxPneEdxWnAz3-k5SFJE1D3jtLu-gD7OX6_gMyuS7WU,Mohamad Yusuf,https://lh3.googleusercontent.com/a-/AOh14Gg1IW-G-fVsUpFL3fTIsdychwZ5C4R06LUFh77ALA,Ngaco daerah saya sudh zona biru ini merah aja terus,3,0,2.2.2,2020-07-20 04:33:16,"Halo, Yusuf.
Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya ke email kami di pedulilindungi@mail.kominfo.go.id, agar dapat kami cross check datanya. Terima kasih",2020-07-20 05:41:15,most_relevant,com.telkom.tracencare
gp:AOqpTOFEIz3Ik24EBdvFN0R25y-vHUAHqWUXAU-QoZlMDZmhS47c0gdJ1KcHMm5FO5g8QdL2ldgibupZufIBJq0,Rudi Haryanto Silitonga,https://lh3.googleusercontent.com/a-/AOh14Gji5LvBrBU0iR98hSpvRtiw57u2bTLanl6T5hX7gvA,"Masih butuh lebih banyak perbaikan, dari sisi tampilan sudah menarik,",3,0,2.0.3,2020-05-01 15:20:53,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGDm7mSp-plQYZow7ldHbTBpcFeITx25uT4SzIylYDrfaMj6lMrnoYlGY6cMGzH4S5wKV0myRMkC0VeqMQ,Sugeng Jinarto,https://lh3.googleusercontent.com/a-/AOh14Gj1z7I1CytJ8InLWik0-iQ3Z-lzriNAT4lJUNkuNQ,"Kenapa Samarinda masih zona hijau, padahal sudah 25 orang yang positif covid 19",3,0,2.0.3,2020-05-03 12:43:48,"Halo Sugeng
Terima kasih atas dukungan dan tanggapan Anda terhadap Peduli Lindungi. Mohon dapat disampaikan juga lokasi Kelurahannya, agar dapat kami cross check datanya.",2020-05-21 15:29:22,most_relevant,com.telkom.tracencare
gp:AOqpTOF1bfCABXuEEdayWJY57ufWN97YIFjk7KfsJy2l5T2qRA4cRJYYhVYVxW90pr6jj32DoeXtlUVCV_5ZUfo,d0d0 d4m4n,https://lh3.googleusercontent.com/a-/AOh14Gg0rXbP9umJJY7HnnEpBWMdBSEln2SqllqDr32sfg,Tiba2 hr ini diarahkan update apps versi terbaru tp kok stlh itu malah error ? nutup mulu ga bs dibuka,3,0,2.1.3,2020-05-24 11:10:28,,,most_relevant,com.telkom.tracencare
gp:AOqpTOHxiBE64o31wyGsF9wBBEO-aVxmjm2eUxWpaJvlZHblZJvkFOOEnQQLqVgwc22r63mNEsPZoU6Y_Tk2tmI,Wahyu Febriansyah,https://lh3.googleusercontent.com/a-/AOh14GhjASSpQR_Cdr9FzXYaZljWkKEynrzdY123iuMa,Tidak ada map tolong tambahkan map biar yg lain bisa memantau di mana zona aman dan zona tidak aman,3,0,2.0.3,2020-05-04 03:18:29,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGRwpbwiLt30TclKKWUNgoGHFRH9JKkOSQGTNx8use6V3cPFZgbTVgGcv-5zGjfL29wrAPZ5gPk54fNCss,"4gef,dg Angga Alfian",https://lh3.googleusercontent.com/-yHk9RxXGmrU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmiVPGNPkQB0feRX-0h3w61-MphEg/photo.jpg,Ngeblank terus.. mohon diperbaiki. Instal.. hapus.. instal hapus lagi..,3,0,2.0.3,2020-05-18 14:12:30,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGX8gbx2gcisljnL-YGcB4lfl7iFklqlUxUgDCJ7MTQSxBd6Pqg11MRdWOhU9UFvcKkCSzJNFV-JCzj19U,ricky febrian nugraha,https://lh3.googleusercontent.com/-5IickwBCDjg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmhna5BQGzgPIGjGx1QfGD83JABlQ/photo.jpg,Rekomended. Berguna. Tingkatkan server dan kecepatan nya.,3,0,2.0.3,2020-04-30 12:02:07,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGJnD4r4hkslzNIQGBWGwS6lP5ReOWjUAlBOXMqybvZfDhN4dLi91AzWw_V0WvPxdXBd-F_YZZiJSYmld4,Hasnan Mahatmantong,https://lh3.googleusercontent.com/-CpgS6XelJBQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm8Nn0bHrpvaywvgO5WWhetoVIAzw/photo.jpg,Klo bisa setiap berada di zona merah agar memberikan peringatan seperti nyala lampu setiap 2 jam,3,0,2.1.3,2020-05-24 07:21:03,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGYiOFOZt6Q2CIcaq5wwwbQdWVE8zqQf_fllsQ966Ic31uoWLkSnqzctuTFQmOw8JpUZqsv7M9GwolHkxk,Anisa N F 23,https://lh3.googleusercontent.com/a-/AOh14GjfL8-8xt9g9uh7RsSlb8omoNEtvaL2M1m3VTyfCw,"Emm lumayan, tapi saya kurang percaya dengan prediksi nya...",3,0,2.0.3,2020-05-25 05:24:21,,,most_relevant,com.telkom.tracencare
gp:AOqpTOEKBPo6s2jrbWXOAWw-zUXzr9Dibci--vukD8QWb_TzHAhNgFGlwmOsqcdsFoCa0NRJ46vlxeK4iQYjkvg,Hani Haniwati,https://lh3.googleusercontent.com/a-/AOh14GijVOLW5UMtJZecikbfwBpWz1YwwELKpHUa9tjz9w,Lokasi kurang tepat. Tidak ada ruang untuk tanya jawab. Terimakasih.,3,0,2.0.3,2020-05-10 23:19:35,,,most_relevant,com.telkom.tracencare
gp:AOqpTOG4gfHnaPDsLLqY9qT4JVnGhwyK9C-UkQcZqnPQdn4Xs9MyFSkBAv14AJZME6CFkEPPVpeUM1cmrppOZJs,Romy Rifeat Gondes,https://lh3.googleusercontent.com/a-/AOh14GgMWqqS4jLpR1GVkDMPa84Gr5CU87qribUD4Jnv,Apk yang bagus tapi kenapa di daerah gak bisa melacak yang terdampak virusnya yah mohon bantuanya biar bisa dilacak,3,0,2.0.3,2020-05-12 14:11:22,,,most_relevant,com.telkom.tracencare
gp:AOqpTOFp3AKKVKDekUXaR2Hh5_9CISzHnnWS3LvInvc2biR864BNJPXkfxPEKTx_WT6mdhCCLrOKikqCIUKeusY,iswahyudi Thobib,https://lh3.googleusercontent.com/a-/AOh14GhDK8Pp1OrV7CAXd1HHanK4jI_S2NBQidq9AENb,Menguras baterai.... harus ada menghidupkan dan mematikan lokasi dan bloutoot secara mudah,3,0,2.0.3,2020-06-06 13:16:52,"Halo iswahyudi Thobib
Silahkan mengaktifkan Mode """"Power Saving"""" untuk menghemat baterai Anda. Apabila ada kendala dalam penggunaan aplikasi, Anda dapat melaporkan gangguan melalui email kami di pedulilindungi@mail.kominfo.go.id. Ayo bersama melawan Covid-19.",2020-06-10 01:20:26,most_relevant,com.telkom.tracencare
gp:AOqpTOFNMstxZiXmOgxErLRFMTocKV31xGU3Mc8WcHE8rmqdz8pOenzgUjRisaAAQSpUPqU9jiAwxlyeMDQlddY,Diska Ray,https://lh3.googleusercontent.com/-fQ0X5DAcgiw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnyug7MyY4vL3yoUvZUCgXSAnGvPQ/photo.jpg,Maaf mau tanya ini aplikasi di keluarkan atai di buat oleh siapa atau instansi mana ya.mksh,3,0,2.0.3,2020-05-14 12:52:44,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGS18vsPUXvcuXog4DnetW-47bN4vACmRbBWcM1gNk90Uz6TZsEae47WHe2WIKEyP2e_M3hY4NhlKnS3Xg,Kuntoro Yuli,https://lh3.googleusercontent.com/-VpVhSWrSquA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuck4yu0byCPtJI8obRB-oWAxM0obnA/photo.jpg,"33333d3333 suka wes tak bb, dan 5rd33x333333",3,0,2.2.2,2020-07-03 07:09:51,"Halo, Kuntoro Yuli. Terima kasih atas tanggapan dan dukungan Anda kepada PeduliLindungi.",2020-07-06 04:26:39,most_relevant,com.telkom.tracencare
gp:AOqpTOEdbiUqc9rYXyroWCc52ZGKNX6HToMa0LQEpgtgCnJMNhSCP9LSnLqlnUfoFS_P4Y8agFWBFsJFb3mt9ug,adi nur,https://lh3.googleusercontent.com/a-/AOh14GgeazxNbaW5Jgfi1vVhvI5OVOFaRlaFXZUho6jzew,Ada perbaikan positif setelah update 1/5.. Siapkan Indonesia menghadapi cinacov-19,3,0,2.0.3,2020-05-01 00:38:05,"Halo, Adi. Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi. Saat ini sistem telah normal kembali, silahkan melakukan update/install ulang versi terbaru (2.02). Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi.",2020-04-24 05:12:51,most_relevant,com.telkom.tracencare
gp:AOqpTOFSaLDiQG8VdAb_yTsRIjjdRrpVZgQnaiPf2Q9QacNFQRu15MRYgVWfeSh0suAAbeeRR6Vga5vFL_UVuec,Ibnu Muhammad,https://lh3.googleusercontent.com/a-/AOh14GhvFYlDDgzj1NlmlsTESIW_YaenzeaPPhDtvYHZ,"Tetangga samping rumah zona hijau, kok di rumah saya zona merah :(",3,0,2.0.3,2020-05-14 09:46:58,,,most_relevant,com.telkom.tracencare
gp:AOqpTOEzH7C3lA5fw8GC46Q159oIxcIQLKa9dHUCypxqHmmbh4NSbN5waph2oa7dVBHnYeFtQcBjOR4dvlKt2dQ,rudy purwito,https://lh3.googleusercontent.com/-48vsBQK-s-4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnNOCgb_6owJK4-KX8Hjr7QSqMMYg/photo.jpg,Waktu Kami tugas di lumajang Kami mengunakan pedulilindungi jadi tau mana daerah hijab mana daerah merah jadi Kami berati hati.,3,0,2.1.4,2020-05-29 02:54:20,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGY39E2Pj9UeTKs6PYSOhQX9gA4Qz5B3qQyAs0p0FqB5kTsv10XeUYqenSfA2RV4vyJofsIzqn55jutgHI,Abdul Gping,https://lh3.googleusercontent.com/-PiaBiPFgkxw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmx-HQqdsvQ37xksXawkKmZ8IWW7g/photo.jpg,3 dulu karena pas mau kirim otp bilangnya koneksi internet tidak aktif.,3,0,2.1.4,2020-06-12 02:14:02,"Halo, Abdul Gping.
Kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan Aplikasi Peduli Lindungi. Saat ini sistem telah normal kembali. Silahkan untuk dicoba kembali. Terima kasih atas tanggapan dan dukungan Anda terhadap Peduli Lindungi.",2020-06-12 08:07:34,most_relevant,com.telkom.tracencare
gp:AOqpTOFsRZpU_3HiwaQAvDplTQFcISZtj_AasjzxrXEturtsJCOkcYg0RMoysADH42jGQwF4MUx_3TiZRsDErEM,infogtren,https://lh3.googleusercontent.com/a-/AOh14Ggj1cnSzkIkTOwjb3R7ukN2tyOFsCBaJV0DwWQYPA,Kalo memang ada zona merah harusnya nama ODP dan PDP di cantumkan jadi kita lebih bisa waspada lagi,3,0,2.0.3,2020-05-10 00:28:32,,,most_relevant,com.telkom.tracencare
gp:AOqpTOE4ZNtrLxgY1bdDAqAGDFF3inPum9viWgEYkCwKiixCQqAUhZ_28js9lAHgIZZb5oo5K-1U4ddVDg_9ql8,RUDITO Channel,https://lh3.googleusercontent.com/-2esQZ7XHLxM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckSCSGE5MmR8ZBkkYSwypDLn1WfUg/photo.jpg,saya harap data yang dikirim kepada kami akurat dan pasti bisa di pwrtanggung jawabkan,3,0,2.0.3,2020-05-24 09:49:35,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGsf_EUg0GKfJ92AYvGiymABW3Hdp6gQ9yMuZPYurjX_HdmFq9Sc_yWv_DujArtrBsUyi7rk885PV2bWuo,CAMPURAN channel,https://lh3.googleusercontent.com/a-/AOh14GhCdRPWuWZYgYzcgYTvtV6Gzwe3mjpzqtybQMtxew,"datanya kurang update, tegal kok masih banyak zona merah min?",3,0,2.0.3,2020-05-23 20:38:15,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGo4d6rNehOcsknreYHAkdMP1QPFKQaeg3FCPyMJjsDpUrcPDlusU0DaLZ8T5n4aqSvfzJdKQfBwm4eZfM,Kristaun Utha,https://lh3.googleusercontent.com/a-/AOh14Ghzuc8CwwZKv_8YgdEUS7Cxxf-iISwSURJSMWXU,Kenapa setelah di upgrade malah apk jdi tdk bisa di buka sllu tertutup lagi..Tolong diperbaiki yc,3,0,2.1.3,2020-05-24 23:21:01,,,most_relevant,com.telkom.tracencare
